"id","producto","tienda","categorias","variantes_origen","variantes_presentadas","duplicados_agrupados","etiquetas_genericas_origen","estado","controles","valores"
"outin-c1a47b94a892","OutIn Mino Portable Electric Espresso Machine","OutIn","Hogar y cocina | Aventura y viajes","3","3","0","0","configurador","Color (visual)","Color: Sandstone White / Moss Green / Rose Clay"
"pixar-ea91df8cacfc","PIXAR® C1 Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","20","20","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Negro / Arena / Verde menta / Azul claro / Champán | Configuración: Sin cesta / Cesta delantera / Cesta trasera / Ambas cestas"
"pixar-12e2a60aa2a3","PIXAR® C1 Pro Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","8","8","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Negro / Blanco / Cyan Blue / Verde salvia | Configuración: Cesta delantera / Ambas cestas"
"pixar-13f6f7e03d74","PIXAR® C1 Pro Replacement New Battery","PIXAR Bikes","Deportes y aire libre","4","4","0","0","configurador","Color (visual)","Color: Blanco / Verde / Azul / Negro"
"pixar-5bdd900c6d8c","PIXAR® C1 Replacement New Battery","PIXAR Bikes","Deportes y aire libre","2","2","0","0","configurador","Color (visual)","Color: Arena / Negro"
"pixar-1fbfa6aaee66","PIXAR® Cruiser Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","16","16","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Negro / Blanco / Amarillo / Gris | Configuración: Sin cesta / Cesta delantera / Cesta trasera / Ambas cestas"
"pixar-ce23a3b51c90","PIXAR® Forge Folding Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","16","16","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Naranja / Blanco / Negro / Gris | Configuración: Sin cesta / Cesta delantera / Cesta trasera / Ambas cestas"
"pixar-e269d0c9c8d7","PIXAR® Largo Touring Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","16","16","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Verde hierba / Negro / Blanco / Gris | Configuración: Sin cesta / Ambas cestas / Cesta delantera / Cesta trasera"
"pixar-f6e114e046b0","PIXAR® Rusher Electric Bike 25km/h","PIXAR Bikes","Deportes y aire libre","12","12","0","0","configurador","Color (visual) | Configuración (buttons)","Color: Negro / Blanco / Amarillo | Configuración: Sin cesta / Cesta trasera / Cesta delantera / Ambas cestas"
"plantifique-a0d53b537473","Chin Strap Lifting Mask","Plantifique","Belleza y cuidado","3","2","1","1","configurador","Color (visual)","Color: Azul / Rosa"
"plantifique-c7e1bf8901d2","Face Cleaning Towels","Plantifique","Belleza y cuidado","4","3","1","1","configurador","Talla (buttons) | Configuración (buttons)","Talla: pack-15 / pack-50 / pack-100 | Configuración: pack-15 / pack-50 / pack-100"
"plantifique-c9b3ad98a985","Glycolic Acid & Centella Peeling Pads","Plantifique","Belleza y cuidado","3","2","1","3","configurador","Configuración (buttons)","Configuración: Original Container / Refill Container"
"plantifique-c4dc934f251d","Golden Under Eye Gel Patches","Plantifique","Belleza y cuidado","4","3","1","4","configurador","Configuración (buttons)","Configuración: 20 pairs / 30 pairs / 5 pairs"
"plantifique-de29cae9de5a","Hydrating Foot Mask","Plantifique","Belleza y cuidado","4","3","1","4","configurador","Configuración (buttons)","Configuración: 2-pack / 4-pack / 8-pack"
"plantifique-6589a9322dd7","Kojic Acid & Turmeric Brightening Soap","Plantifique","Belleza y cuidado","5","4","1","5","configurador","Configuración (buttons)","Configuración: 1-pack + Case / 2-pack / 3-pack + Net / 4-pack + Bag"
"plantifique-1d85c8ef7c79","Peach Foot Peeling Mask","Plantifique","Belleza y cuidado","4","3","1","1","configurador","Talla (buttons) | Configuración (buttons)","Talla: 1-pack / 2-pack / 4-pack | Configuración: 1-pack / 2-pack / 4-pack"
"plantifique-4f0de260f57c","Superfoods Sheet Masks","Plantifique","Belleza y cuidado","3","2","1","1","configurador","Talla (buttons) | Configuración (buttons)","Talla: 5-pack / 10-pack | Configuración: 5-pack / 10-pack"
"plantifique-ff858ff40ab4","Vitamins Foot Peeling Mask","Plantifique","Belleza y cuidado","3","2","1","3","configurador","Configuración (buttons)","Configuración: 1-pack / 2-pack"
"fam-5b934f6cbf7f","Shokz Accesorio para auriculares","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Lila / Nácar / Teclas de piano"
"fam-b52a08ead692","Shokz Almohadillas de alivio de presión OpenMeet(UC)","SHOKZ ES","Tecnología","3","3","0","0","configurador","Talla (buttons)","Talla: Tamaño L / Tamaño M / Tamaño S"
"fam-eb99b763dd2a","Shokz Bolsa tote","SHOKZ ES","Tecnología","2","2","0","2","configurador","Configuración (buttons)","Configuración: Shokz Tote Bag / Tote Bag"
"fam-84d7493e98aa","Shokz OpenComm2 UC Actualización 2025","SHOKZ ES","Tecnología","2","2","0","0","configurador","Configuración (buttons)","Configuración: USB-A / USB-C"
"fam-586dcdf850df","Shokz OpenDots 2","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Blanco Perla / Negro / Gris"
"fam-2330f02705b5","Shokz OpenDots Air","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Púrpura amanecer / Negro"
"fam-08690a6ed2d0","Shokz OPENDOTS ONE","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Negro / Gris / Rosa"
"fam-5e2479dc007d","Shokz OpenDots One Funda protectora","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Negro / Gris / Rosa"
"fam-42e66df2c242","Shokz OpenFit 2+","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Negro / Gris"
"fam-8d7853685787","Shokz OpenFit 2+ Funda protectora","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Negro / Gris"
"fam-2edda183942c","Shokz OpenFit Air","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Negro / Blanco / Rosa"
"fam-da25e4de1771","Shokz OPENFIT PRO","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Negro / Blanco"
"fam-11836fa9f2c8","Shokz OPENMOVE","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Gris Pizarra / Azul Elevación"
"fam-92d0b08c77a9","Shokz OPENRUN","SHOKZ ES","Tecnología","3","3","0","0","configurador","Color (visual)","Color: Negro Cósmico / Azul Eclipse / Negro Cósmico Mini"
"fam-213f20317714","Shokz OpenRun Pro2","SHOKZ ES","Tecnología","5","5","0","0","configurador","Color (visual)","Color: Negro / Naranja / Negro Mini / Naranja Mini / Edición conjunta con Kipchoge"
"fam-efa5489e7d0a","Shokz OPENSWIM PRO","SHOKZ ES","Tecnología","2","2","0","0","configurador","Color (visual)","Color: Gris / Rojo"
"ss-es-4549d23e79ec","Champú curly 300 ml","Vegairoa","Belleza y cuidado | Cuidado del cabello","2","2","0","2","configurador","Color o diseño (visual)","Color o diseño: Diseño 1 / Diseño 2"
